State,Year,ConsumptionType,ConsumptionValue
Oregon,1975,Consumption.Commercial.Natural Gas,16516
Oregon,1976,Consumption.Commercial.Natural Gas,14499
Oregon,1977,Consumption.Commercial.Natural Gas,11317
Oregon,1978,Consumption.Commercial.Natural Gas,12671
Oregon,1979,Consumption.Commercial.Natural Gas,14439
Oregon,1980,Consumption.Commercial.Natural Gas,15872
Oregon,1981,Consumption.Commercial.Natural Gas,15578
Oregon,1982,Consumption.Commercial.Natural Gas,17049
Oregon,1983,Consumption.Commercial.Natural Gas,15764
Oregon,1984,Consumption.Commercial.Natural Gas,17624
Oregon,1985,Consumption.Commercial.Natural Gas,19614
Oregon,1986,Consumption.Commercial.Natural Gas,17214
Oregon,1987,Consumption.Commercial.Natural Gas,17186
Oregon,1988,Consumption.Commercial.Natural Gas,18829
Oregon,1989,Consumption.Commercial.Natural Gas,20980
Oregon,1990,Consumption.Commercial.Natural Gas,20913
Oregon,1991,Consumption.Commercial.Natural Gas,23014
Oregon,1992,Consumption.Commercial.Natural Gas,20318
Oregon,1993,Consumption.Commercial.Natural Gas,25023
Oregon,1994,Consumption.Commercial.Natural Gas,24024
Oregon,1995,Consumption.Commercial.Natural Gas,23417
Oregon,1996,Consumption.Commercial.Natural Gas,26712
Oregon,1997,Consumption.Commercial.Natural Gas,26751
Oregon,1998,Consumption.Commercial.Natural Gas,27285
Oregon,1999,Consumption.Commercial.Natural Gas,30229
Oregon,2000,Consumption.Commercial.Natural Gas,29481
Oregon,2001,Consumption.Commercial.Natural Gas,28690
Oregon,2002,Consumption.Commercial.Natural Gas,28417
Oregon,2003,Consumption.Commercial.Natural Gas,26294
Oregon,2004,Consumption.Commercial.Natural Gas,26438
Oregon,2005,Consumption.Commercial.Natural Gas,28627
Oregon,2006,Consumption.Commercial.Natural Gas,28840
Oregon,2007,Consumption.Commercial.Natural Gas,29960
Oregon,2008,Consumption.Commercial.Natural Gas,31202
Oregon,2009,Consumption.Commercial.Natural Gas,30504
Oregon,2010,Consumption.Commercial.Natural Gas,27461
Oregon,2011,Consumption.Commercial.Natural Gas,31034
Oregon,2012,Consumption.Commercial.Natural Gas,29451
Oregon,2013,Consumption.Commercial.Natural Gas,30832
Oregon,2014,Consumption.Commercial.Natural Gas,29185
Oregon,2015,Consumption.Commercial.Natural Gas,26962
Oregon,2016,Consumption.Commercial.Natural Gas,28570
Oregon,2017,Consumption.Commercial.Natural Gas,33987
Oregon,2018,Consumption.Commercial.Natural Gas,30969
Oregon,2019,Consumption.Commercial.Natural Gas,34103
Pennsylvania,1960,Consumption.Commercial.Natural Gas,58099
Pennsylvania,1961,Consumption.Commercial.Natural Gas,60862
Pennsylvania,1962,Consumption.Commercial.Natural Gas,63989
Pennsylvania,1963,Consumption.Commercial.Natural Gas,66595
Pennsylvania,1964,Consumption.Commercial.Natural Gas,67211
Pennsylvania,1965,Consumption.Commercial.Natural Gas,70112
Pennsylvania,1966,Consumption.Commercial.Natural Gas,76540
Pennsylvania,1967,Consumption.Commercial.Natural Gas,85514
Pennsylvania,1968,Consumption.Commercial.Natural Gas,90511
Pennsylvania,1969,Consumption.Commercial.Natural Gas,98879
Pennsylvania,1970,Consumption.Commercial.Natural Gas,102617
Pennsylvania,1971,Consumption.Commercial.Natural Gas,113644
Pennsylvania,1972,Consumption.Commercial.Natural Gas,126566
Pennsylvania,1973,Consumption.Commercial.Natural Gas,120454
Pennsylvania,1974,Consumption.Commercial.Natural Gas,104948
Pennsylvania,1975,Consumption.Commercial.Natural Gas,101471
Pennsylvania,1976,Consumption.Commercial.Natural Gas,127632
Pennsylvania,1977,Consumption.Commercial.Natural Gas,114236
Pennsylvania,1978,Consumption.Commercial.Natural Gas,112999
Pennsylvania,1979,Consumption.Commercial.Natural Gas,113799
Pennsylvania,1980,Consumption.Commercial.Natural Gas,121069
Pennsylvania,1981,Consumption.Commercial.Natural Gas,131393
Pennsylvania,1982,Consumption.Commercial.Natural Gas,129078
Pennsylvania,1983,Consumption.Commercial.Natural Gas,118572
Pennsylvania,1984,Consumption.Commercial.Natural Gas,130519
Pennsylvania,1985,Consumption.Commercial.Natural Gas,119261
Pennsylvania,1986,Consumption.Commercial.Natural Gas,118563
Pennsylvania,1987,Consumption.Commercial.Natural Gas,118935
Pennsylvania,1988,Consumption.Commercial.Natural Gas,131968
Pennsylvania,1989,Consumption.Commercial.Natural Gas,137800
Pennsylvania,1990,Consumption.Commercial.Natural Gas,130622
Pennsylvania,1991,Consumption.Commercial.Natural Gas,129949
Pennsylvania,1992,Consumption.Commercial.Natural Gas,139103
Pennsylvania,1993,Consumption.Commercial.Natural Gas,136658
Pennsylvania,1994,Consumption.Commercial.Natural Gas,143466
Pennsylvania,1995,Consumption.Commercial.Natural Gas,148806
Pennsylvania,1996,Consumption.Commercial.Natural Gas,159911
Pennsylvania,1997,Consumption.Commercial.Natural Gas,149163
Pennsylvania,1998,Consumption.Commercial.Natural Gas,135755
Pennsylvania,1999,Consumption.Commercial.Natural Gas,148410
Pennsylvania,2000,Consumption.Commercial.Natural Gas,150410
Pennsylvania,2001,Consumption.Commercial.Natural Gas,143941
Pennsylvania,2002,Consumption.Commercial.Natural Gas,141340
Pennsylvania,2003,Consumption.Commercial.Natural Gas,155445
Pennsylvania,2004,Consumption.Commercial.Natural Gas,148204
Pennsylvania,2005,Consumption.Commercial.Natural Gas,150849
Pennsylvania,2006,Consumption.Commercial.Natural Gas,135369
Pennsylvania,2007,Consumption.Commercial.Natural Gas,151481
Pennsylvania,2008,Consumption.Commercial.Natural Gas,150241
Pennsylvania,2009,Consumption.Commercial.Natural Gas,149830
Pennsylvania,2010,Consumption.Commercial.Natural Gas,146902
Pennsylvania,2011,Consumption.Commercial.Natural Gas,146752
Pennsylvania,2012,Consumption.Commercial.Natural Gas,132519
Pennsylvania,2013,Consumption.Commercial.Natural Gas,156594
Pennsylvania,2014,Consumption.Commercial.Natural Gas,167738
Pennsylvania,2015,Consumption.Commercial.Natural Gas,159442
Pennsylvania,2016,Consumption.Commercial.Natural Gas,148851
Pennsylvania,2017,Consumption.Commercial.Natural Gas,152220
Pennsylvania,2018,Consumption.Commercial.Natural Gas,171616
Pennsylvania,2019,Consumption.Commercial.Natural Gas,167984
Rhode Island,1960,Consumption.Commercial.Natural Gas,1753
Rhode Island,1961,Consumption.Commercial.Natural Gas,2063
Rhode Island,1962,Consumption.Commercial.Natural Gas,2324
Rhode Island,1963,Consumption.Commercial.Natural Gas,2443
Rhode Island,1964,Consumption.Commercial.Natural Gas,2208
Rhode Island,1965,Consumption.Commercial.Natural Gas,2676
Rhode Island,1966,Consumption.Commercial.Natural Gas,2575
Rhode Island,1967,Consumption.Commercial.Natural Gas,3271
Rhode Island,1968,Consumption.Commercial.Natural Gas,3559
Rhode Island,1969,Consumption.Commercial.Natural Gas,4012
Rhode Island,1970,Consumption.Commercial.Natural Gas,5170
Rhode Island,1971,Consumption.Commercial.Natural Gas,4625
Rhode Island,1972,Consumption.Commercial.Natural Gas,4833
Rhode Island,1973,Consumption.Commercial.Natural Gas,4722
Rhode Island,1974,Consumption.Commercial.Natural Gas,4443
Rhode Island,1975,Consumption.Commercial.Natural Gas,4292
Rhode Island,1976,Consumption.Commercial.Natural Gas,2930
Rhode Island,1977,Consumption.Commercial.Natural Gas,3058
Rhode Island,1978,Consumption.Commercial.Natural Gas,4845
Rhode Island,1979,Consumption.Commercial.Natural Gas,6224
Rhode Island,1980,Consumption.Commercial.Natural Gas,6892
Rhode Island,1981,Consumption.Commercial.Natural Gas,7018
Rhode Island,1982,Consumption.Commercial.Natural Gas,7417
Rhode Island,1983,Consumption.Commercial.Natural Gas,7217
Rhode Island,1984,Consumption.Commercial.Natural Gas,7690
Rhode Island,1985,Consumption.Commercial.Natural Gas,7840
Rhode Island,1986,Consumption.Commercial.Natural Gas,6913
Rhode Island,1987,Consumption.Commercial.Natural Gas,9653
Rhode Island,1988,Consumption.Commercial.Natural Gas,8577
Rhode Island,1989,Consumption.Commercial.Natural Gas,8999
Rhode Island,1990,Consumption.Commercial.Natural Gas,8288
Rhode Island,1991,Consumption.Commercial.Natural Gas,8492
Rhode Island,1992,Consumption.Commercial.Natural Gas,9231
Rhode Island,1993,Consumption.Commercial.Natural Gas,9472
Rhode Island,1994,Consumption.Commercial.Natural Gas,12456
Rhode Island,1995,Consumption.Commercial.Natural Gas,12410
Rhode Island,1996,Consumption.Commercial.Natural Gas,13525
Rhode Island,1997,Consumption.Commercial.Natural Gas,12745
Rhode Island,1998,Consumption.Commercial.Natural Gas,11788
Rhode Island,1999,Consumption.Commercial.Natural Gas,12163
Rhode Island,2000,Consumption.Commercial.Natural Gas,13583
Rhode Island,2001,Consumption.Commercial.Natural Gas,13184
Rhode Island,2002,Consumption.Commercial.Natural Gas,11815
Rhode Island,2003,Consumption.Commercial.Natural Gas,11689
Rhode Island,2004,Consumption.Commercial.Natural Gas,11593
Rhode Island,2005,Consumption.Commercial.Natural Gas,11271
Rhode Island,2006,Consumption.Commercial.Natural Gas,10120
Rhode Island,2007,Consumption.Commercial.Natural Gas,11547
Rhode Island,2008,Consumption.Commercial.Natural Gas,11106
Rhode Island,2009,Consumption.Commercial.Natural Gas,10982
Rhode Island,2010,Consumption.Commercial.Natural Gas,10699
Rhode Island,2011,Consumption.Commercial.Natural Gas,11102
Rhode Island,2012,Consumption.Commercial.Natural Gas,10396
Rhode Island,2013,Consumption.Commercial.Natural Gas,11996
Rhode Island,2014,Consumption.Commercial.Natural Gas,13554
Rhode Island,2015,Consumption.Commercial.Natural Gas,12354
Rhode Island,2016,Consumption.Commercial.Natural Gas,11076
Rhode Island,2017,Consumption.Commercial.Natural Gas,11684
Rhode Island,2018,Consumption.Commercial.Natural Gas,13112
Rhode Island,2019,Consumption.Commercial.Natural Gas,12783
South Carolina,1960,Consumption.Commercial.Natural Gas,4825
South Carolina,1961,Consumption.Commercial.Natural Gas,5094
South Carolina,1962,Consumption.Commercial.Natural Gas,6439
South Carolina,1963,Consumption.Commercial.Natural Gas,6768
South Carolina,1964,Consumption.Commercial.Natural Gas,6543
South Carolina,1965,Consumption.Commercial.Natural Gas,7339
South Carolina,1966,Consumption.Commercial.Natural Gas,6858
South Carolina,1967,Consumption.Commercial.Natural Gas,9194
South Carolina,1968,Consumption.Commercial.Natural Gas,10924
South Carolina,1969,Consumption.Commercial.Natural Gas,13404
South Carolina,1970,Consumption.Commercial.Natural Gas,14238
South Carolina,1971,Consumption.Commercial.Natural Gas,14773
South Carolina,1972,Consumption.Commercial.Natural Gas,14521
South Carolina,1973,Consumption.Commercial.Natural Gas,16458
South Carolina,1974,Consumption.Commercial.Natural Gas,15182
South Carolina,1975,Consumption.Commercial.Natural Gas,17606
South Carolina,1976,Consumption.Commercial.Natural Gas,35864
South Carolina,1977,Consumption.Commercial.Natural Gas,32820
South Carolina,1978,Consumption.Commercial.Natural Gas,25453
South Carolina,1979,Consumption.Commercial.Natural Gas,18221
South Carolina,1980,Consumption.Commercial.Natural Gas,23643
South Carolina,1981,Consumption.Commercial.Natural Gas,19883
South Carolina,1982,Consumption.Commercial.Natural Gas,16027
South Carolina,1983,Consumption.Commercial.Natural Gas,16995
South Carolina,1984,Consumption.Commercial.Natural Gas,17068
South Carolina,1985,Consumption.Commercial.Natural Gas,15698
South Carolina,1986,Consumption.Commercial.Natural Gas,16372
South Carolina,1987,Consumption.Commercial.Natural Gas,17677
South Carolina,1988,Consumption.Commercial.Natural Gas,17942
South Carolina,1989,Consumption.Commercial.Natural Gas,16956
South Carolina,1990,Consumption.Commercial.Natural Gas,15828
South Carolina,1991,Consumption.Commercial.Natural Gas,16224
South Carolina,1992,Consumption.Commercial.Natural Gas,17094
South Carolina,1993,Consumption.Commercial.Natural Gas,17509
South Carolina,1994,Consumption.Commercial.Natural Gas,18427
South Carolina,1995,Consumption.Commercial.Natural Gas,19380
South Carolina,1996,Consumption.Commercial.Natural Gas,20940
South Carolina,1997,Consumption.Commercial.Natural Gas,20170
South Carolina,1998,Consumption.Commercial.Natural Gas,20506
South Carolina,1999,Consumption.Commercial.Natural Gas,21162
South Carolina,2000,Consumption.Commercial.Natural Gas,22736
South Carolina,2001,Consumption.Commercial.Natural Gas,21533
South Carolina,2002,Consumption.Commercial.Natural Gas,21722
South Carolina,2003,Consumption.Commercial.Natural Gas,23189
South Carolina,2004,Consumption.Commercial.Natural Gas,23040
South Carolina,2005,Consumption.Commercial.Natural Gas,22880
South Carolina,2006,Consumption.Commercial.Natural Gas,21474
South Carolina,2007,Consumption.Commercial.Natural Gas,21690
South Carolina,2008,Consumption.Commercial.Natural Gas,23024
South Carolina,2009,Consumption.Commercial.Natural Gas,22641
South Carolina,2010,Consumption.Commercial.Natural Gas,24666
South Carolina,2011,Consumption.Commercial.Natural Gas,22588
South Carolina,2012,Consumption.Commercial.Natural Gas,21834
South Carolina,2013,Consumption.Commercial.Natural Gas,24292
South Carolina,2014,Consumption.Commercial.Natural Gas,25994
South Carolina,2015,Consumption.Commercial.Natural Gas,24473
South Carolina,2016,Consumption.Commercial.Natural Gas,24482
South Carolina,2017,Consumption.Commercial.Natural Gas,23875
South Carolina,2018,Consumption.Commercial.Natural Gas,26211
South Carolina,2019,Consumption.Commercial.Natural Gas,25610
South Dakota,1960,Consumption.Commercial.Natural Gas,7468
South Dakota,1961,Consumption.Commercial.Natural Gas,7890
South Dakota,1962,Consumption.Commercial.Natural Gas,8021
South Dakota,1963,Consumption.Commercial.Natural Gas,7326
South Dakota,1964,Consumption.Commercial.Natural Gas,8459
South Dakota,1965,Consumption.Commercial.Natural Gas,8775
South Dakota,1966,Consumption.Commercial.Natural Gas,9458
South Dakota,1967,Consumption.Commercial.Natural Gas,10486
South Dakota,1968,Consumption.Commercial.Natural Gas,10777
South Dakota,1969,Consumption.Commercial.Natural Gas,11257
South Dakota,1970,Consumption.Commercial.Natural Gas,11406
South Dakota,1971,Consumption.Commercial.Natural Gas,10634
South Dakota,1972,Consumption.Commercial.Natural Gas,11253
South Dakota,1973,Consumption.Commercial.Natural Gas,10595
South Dakota,1974,Consumption.Commercial.Natural Gas,11659
South Dakota,1975,Consumption.Commercial.Natural Gas,11488
South Dakota,1976,Consumption.Commercial.Natural Gas,15330
South Dakota,1977,Consumption.Commercial.Natural Gas,14787
South Dakota,1978,Consumption.Commercial.Natural Gas,13537
South Dakota,1979,Consumption.Commercial.Natural Gas,9908
South Dakota,1980,Consumption.Commercial.Natural Gas,8491
South Dakota,1981,Consumption.Commercial.Natural Gas,8205
South Dakota,1982,Consumption.Commercial.Natural Gas,9375
South Dakota,1983,Consumption.Commercial.Natural Gas,8746
South Dakota,1984,Consumption.Commercial.Natural Gas,9228
South Dakota,1985,Consumption.Commercial.Natural Gas,10087
South Dakota,1986,Consumption.Commercial.Natural Gas,9212
South Dakota,1987,Consumption.Commercial.Natural Gas,8306
South Dakota,1988,Consumption.Commercial.Natural Gas,8564
South Dakota,1989,Consumption.Commercial.Natural Gas,8976
South Dakota,1990,Consumption.Commercial.Natural Gas,8690
South Dakota,1991,Consumption.Commercial.Natural Gas,9644
South Dakota,1992,Consumption.Commercial.Natural Gas,9259
South Dakota,1993,Consumption.Commercial.Natural Gas,10835
South Dakota,1994,Consumption.Commercial.Natural Gas,10377
South Dakota,1995,Consumption.Commercial.Natural Gas,10834
South Dakota,1996,Consumption.Commercial.Natural Gas,11760
South Dakota,1997,Consumption.Commercial.Natural Gas,10609
South Dakota,1998,Consumption.Commercial.Natural Gas,9346
South Dakota,1999,Consumption.Commercial.Natural Gas,9612
South Dakota,2000,Consumption.Commercial.Natural Gas,10154
South Dakota,2001,Consumption.Commercial.Natural Gas,9664
South Dakota,2002,Consumption.Commercial.Natural Gas,10254
South Dakota,2003,Consumption.Commercial.Natural Gas,10408
South Dakota,2004,Consumption.Commercial.Natural Gas,9986
South Dakota,2005,Consumption.Commercial.Natural Gas,9886
South Dakota,2006,Consumption.Commercial.Natural Gas,9552
South Dakota,2007,Consumption.Commercial.Natural Gas,10362
South Dakota,2008,Consumption.Commercial.Natural Gas,11395
South Dakota,2009,Consumption.Commercial.Natural Gas,11587
South Dakota,2010,Consumption.Commercial.Natural Gas,11080
South Dakota,2011,Consumption.Commercial.Natural Gas,11157
South Dakota,2012,Consumption.Commercial.Natural Gas,9496
South Dakota,2013,Consumption.Commercial.Natural Gas,12528
South Dakota,2014,Consumption.Commercial.Natural Gas,12816
South Dakota,2015,Consumption.Commercial.Natural Gas,10995
South Dakota,2016,Consumption.Commercial.Natural Gas,11020
South Dakota,2017,Consumption.Commercial.Natural Gas,11403
South Dakota,2018,Consumption.Commercial.Natural Gas,13413
South Dakota,2019,Consumption.Commercial.Natural Gas,14526
Tennessee,1960,Consumption.Commercial.Natural Gas,25102
Tennessee,1961,Consumption.Commercial.Natural Gas,34207
Tennessee,1962,Consumption.Commercial.Natural Gas,39317
Tennessee,1963,Consumption.Commercial.Natural Gas,28606
Tennessee,1964,Consumption.Commercial.Natural Gas,29651
Tennessee,1965,Consumption.Commercial.Natural Gas,29591
Tennessee,1966,Consumption.Commercial.Natural Gas,32809
Tennessee,1967,Consumption.Commercial.Natural Gas,35824
Tennessee,1968,Consumption.Commercial.Natural Gas,39820
Tennessee,1969,Consumption.Commercial.Natural Gas,42671
Tennessee,1970,Consumption.Commercial.Natural Gas,43660
Tennessee,1971,Consumption.Commercial.Natural Gas,45031
Tennessee,1972,Consumption.Commercial.Natural Gas,46645
Tennessee,1973,Consumption.Commercial.Natural Gas,46921
Tennessee,1974,Consumption.Commercial.Natural Gas,45544
Tennessee,1975,Consumption.Commercial.Natural Gas,43805
Tennessee,1976,Consumption.Commercial.Natural Gas,39353
Tennessee,1977,Consumption.Commercial.Natural Gas,36216
Tennessee,1978,Consumption.Commercial.Natural Gas,31783
Tennessee,1979,Consumption.Commercial.Natural Gas,44106
Tennessee,1980,Consumption.Commercial.Natural Gas,44753
Tennessee,1981,Consumption.Commercial.Natural Gas,43369
Tennessee,1982,Consumption.Commercial.Natural Gas,39626
Tennessee,1983,Consumption.Commercial.Natural Gas,43890
Tennessee,1984,Consumption.Commercial.Natural Gas,47661
Tennessee,1985,Consumption.Commercial.Natural Gas,44875
Tennessee,1986,Consumption.Commercial.Natural Gas,43952
Tennessee,1987,Consumption.Commercial.Natural Gas,45557
Tennessee,1988,Consumption.Commercial.Natural Gas,47273
Tennessee,1989,Consumption.Commercial.Natural Gas,49033
Tennessee,1990,Consumption.Commercial.Natural Gas,45077
Tennessee,1991,Consumption.Commercial.Natural Gas,47470
Tennessee,1992,Consumption.Commercial.Natural Gas,47975
Tennessee,1993,Consumption.Commercial.Natural Gas,52534
Tennessee,1994,Consumption.Commercial.Natural Gas,52386
Tennessee,1995,Consumption.Commercial.Natural Gas,52828
Tennessee,1996,Consumption.Commercial.Natural Gas,60371
Tennessee,1997,Consumption.Commercial.Natural Gas,56830
Tennessee,1998,Consumption.Commercial.Natural Gas,53976
Tennessee,1999,Consumption.Commercial.Natural Gas,53996
Tennessee,2000,Consumption.Commercial.Natural Gas,55344
Tennessee,2001,Consumption.Commercial.Natural Gas,54970
Tennessee,2002,Consumption.Commercial.Natural Gas,55434
Tennessee,2003,Consumption.Commercial.Natural Gas,58444
Tennessee,2004,Consumption.Commercial.Natural Gas,55993
Tennessee,2005,Consumption.Commercial.Natural Gas,56179
Tennessee,2006,Consumption.Commercial.Natural Gas,53512
Tennessee,2007,Consumption.Commercial.Natural Gas,53017
Tennessee,2008,Consumption.Commercial.Natural Gas,56105
Tennessee,2009,Consumption.Commercial.Natural Gas,53331
Tennessee,2010,Consumption.Commercial.Natural Gas,57501
Tennessee,2011,Consumption.Commercial.Natural Gas,52937
Tennessee,2012,Consumption.Commercial.Natural Gas,45611
Tennessee,2013,Consumption.Commercial.Natural Gas,54912
Tennessee,2014,Consumption.Commercial.Natural Gas,59054
Tennessee,2015,Consumption.Commercial.Natural Gas,54934
Tennessee,2016,Consumption.Commercial.Natural Gas,51734
Tennessee,2017,Consumption.Commercial.Natural Gas,50988
Tennessee,2018,Consumption.Commercial.Natural Gas,61136
Tennessee,2019,Consumption.Commercial.Natural Gas,58711
Texas,1960,Consumption.Commercial.Natural Gas,61818
Texas,1961,Consumption.Commercial.Natural Gas,64516
Texas,1962,Consumption.Commercial.Natural Gas,70243
Texas,1963,Consumption.Commercial.Natural Gas,77749
Texas,1964,Consumption.Commercial.Natural Gas,84035
Texas,1965,Consumption.Commercial.Natural Gas,83595
Texas,1966,Consumption.Commercial.Natural Gas,92274
Texas,1967,Consumption.Commercial.Natural Gas,145875
Texas,1968,Consumption.Commercial.Natural Gas,144741
Texas,1969,Consumption.Commercial.Natural Gas,146206
Texas,1970,Consumption.Commercial.Natural Gas,150034
Texas,1971,Consumption.Commercial.Natural Gas,146268
Texas,1972,Consumption.Commercial.Natural Gas,145228
Texas,1973,Consumption.Commercial.Natural Gas,159725
Texas,1974,Consumption.Commercial.Natural Gas,138678
Texas,1975,Consumption.Commercial.Natural Gas,120212
Texas,1976,Consumption.Commercial.Natural Gas,139342
Texas,1977,Consumption.Commercial.Natural Gas,163056
Texas,1978,Consumption.Commercial.Natural Gas,173241
Texas,1979,Consumption.Commercial.Natural Gas,240663
Texas,1980,Consumption.Commercial.Natural Gas,173712
Texas,1981,Consumption.Commercial.Natural Gas,162399
Texas,1982,Consumption.Commercial.Natural Gas,195394
Texas,1983,Consumption.Commercial.Natural Gas,162505
Texas,1984,Consumption.Commercial.Natural Gas,172245
Texas,1985,Consumption.Commercial.Natural Gas,157707
Texas,1986,Consumption.Commercial.Natural Gas,153242
Texas,1987,Consumption.Commercial.Natural Gas,163134
Texas,1988,Consumption.Commercial.Natural Gas,182400
Texas,1989,Consumption.Commercial.Natural Gas,189891
Texas,1990,Consumption.Commercial.Natural Gas,179596
Texas,1991,Consumption.Commercial.Natural Gas,188219
Texas,1992,Consumption.Commercial.Natural Gas,193919
Texas,1993,Consumption.Commercial.Natural Gas,180982
Texas,1994,Consumption.Commercial.Natural Gas,187938
Texas,1995,Consumption.Commercial.Natural Gas,218454
Texas,1996,Consumption.Commercial.Natural Gas,185095
Texas,1997,Consumption.Commercial.Natural Gas,222842
Texas,1998,Consumption.Commercial.Natural Gas,178049
Texas,1999,Consumption.Commercial.Natural Gas,178186
Texas,2000,Consumption.Commercial.Natural Gas,196820
Texas,2001,Consumption.Commercial.Natural Gas,175920
Texas,2002,Consumption.Commercial.Natural Gas,233779
Texas,2003,Consumption.Commercial.Natural Gas,224901
Texas,2004,Consumption.Commercial.Natural Gas,198860
Texas,2005,Consumption.Commercial.Natural Gas,164445
Texas,2006,Consumption.Commercial.Natural Gas,151233
Texas,2007,Consumption.Commercial.Natural Gas,165489
Texas,2008,Consumption.Commercial.Natural Gas,171573
Texas,2009,Consumption.Commercial.Natural Gas,171453
Texas,2010,Consumption.Commercial.Natural Gas,195021
Texas,2011,Consumption.Commercial.Natural Gas,189642
Texas,2012,Consumption.Commercial.Natural Gas,165874
Texas,2013,Consumption.Commercial.Natural Gas,178090
Texas,2014,Consumption.Commercial.Natural Gas,191180
Texas,2015,Consumption.Commercial.Natural Gas,182097
Texas,2016,Consumption.Commercial.Natural Gas,169242
Texas,2017,Consumption.Commercial.Natural Gas,169467
Texas,2018,Consumption.Commercial.Natural Gas,220208
Texas,2019,Consumption.Commercial.Natural Gas,203190
Utah,1960,Consumption.Commercial.Natural Gas,10482
Utah,1961,Consumption.Commercial.Natural Gas,10516
Utah,1962,Consumption.Commercial.Natural Gas,12268
Utah,1963,Consumption.Commercial.Natural Gas,12132
Utah,1964,Consumption.Commercial.Natural Gas,14474
Utah,1965,Consumption.Commercial.Natural Gas,14359
Utah,1966,Consumption.Commercial.Natural Gas,5880
Utah,1967,Consumption.Commercial.Natural Gas,6380
Utah,1968,Consumption.Commercial.Natural Gas,7505
Utah,1969,Consumption.Commercial.Natural Gas,8734
Utah,1970,Consumption.Commercial.Natural Gas,9549
Utah,1971,Consumption.Commercial.Natural Gas,7977
Utah,1972,Consumption.Commercial.Natural Gas,7441
Utah,1973,Consumption.Commercial.Natural Gas,8503
Utah,1974,Consumption.Commercial.Natural Gas,5529
Utah,1975,Consumption.Commercial.Natural Gas,5754
Utah,1976,Consumption.Commercial.Natural Gas,13916
Utah,1977,Consumption.Commercial.Natural Gas,9180
Utah,1978,Consumption.Commercial.Natural Gas,8064
Utah,1979,Consumption.Commercial.Natural Gas,6
Utah,1980,Consumption.Commercial.Natural Gas,360
Utah,1981,Consumption.Commercial.Natural Gas,370
Utah,1982,Consumption.Commercial.Natural Gas,20499
Utah,1983,Consumption.Commercial.Natural Gas,8597
Utah,1984,Consumption.Commercial.Natural Gas,9213
Utah,1985,Consumption.Commercial.Natural Gas,9143
Utah,1986,Consumption.Commercial.Natural Gas,4394
Utah,1987,Consumption.Commercial.Natural Gas,15996
Utah,1988,Consumption.Commercial.Natural Gas,19362
Utah,1989,Consumption.Commercial.Natural Gas,17965
Utah,1990,Consumption.Commercial.Natural Gas,17655
Utah,1991,Consumption.Commercial.Natural Gas,20697
Utah,1992,Consumption.Commercial.Natural Gas,17894
Utah,1993,Consumption.Commercial.Natural Gas,24426
Utah,1994,Consumption.Commercial.Natural Gas,28325
Utah,1995,Consumption.Commercial.Natural Gas,28537
Utah,1996,Consumption.Commercial.Natural Gas,30802
Utah,1997,Consumption.Commercial.Natural Gas,32449
Utah,1998,Consumption.Commercial.Natural Gas,32391
Utah,1999,Consumption.Commercial.Natural Gas,32056
Utah,2000,Consumption.Commercial.Natural Gas,32892
Utah,2001,Consumption.Commercial.Natural Gas,32543
Utah,2002,Consumption.Commercial.Natural Gas,35517
Utah,2003,Consumption.Commercial.Natural Gas,33067
Utah,2004,Consumption.Commercial.Natural Gas,32913
Utah,2005,Consumption.Commercial.Natural Gas,36297
Utah,2006,Consumption.Commercial.Natural Gas,35997
Utah,2007,Consumption.Commercial.Natural Gas,36370
Utah,2008,Consumption.Commercial.Natural Gas,39957
Utah,2009,Consumption.Commercial.Natural Gas,38749
Utah,2010,Consumption.Commercial.Natural Gas,40268
Utah,2011,Consumption.Commercial.Natural Gas,42032
Utah,2012,Consumption.Commercial.Natural Gas,36965
Utah,2013,Consumption.Commercial.Natural Gas,43452
Utah,2014,Consumption.Commercial.Natural Gas,39874
Utah,2015,Consumption.Commercial.Natural Gas,37439
Utah,2016,Consumption.Commercial.Natural Gas,40826
Utah,2017,Consumption.Commercial.Natural Gas,43053
Utah,2018,Consumption.Commercial.Natural Gas,44158
Utah,2019,Consumption.Commercial.Natural Gas,49574
Virginia,1960,Consumption.Commercial.Natural Gas,11733
Virginia,1961,Consumption.Commercial.Natural Gas,12994
Virginia,1962,Consumption.Commercial.Natural Gas,13513
Virginia,1963,Consumption.Commercial.Natural Gas,13913
Virginia,1964,Consumption.Commercial.Natural Gas,13881
Virginia,1965,Consumption.Commercial.Natural Gas,15265
Virginia,1966,Consumption.Commercial.Natural Gas,18719
Virginia,1967,Consumption.Commercial.Natural Gas,23439
Virginia,1968,Consumption.Commercial.Natural Gas,25356
Virginia,1969,Consumption.Commercial.Natural Gas,27997
Virginia,1970,Consumption.Commercial.Natural Gas,30872
Virginia,1971,Consumption.Commercial.Natural Gas,35573
Virginia,1972,Consumption.Commercial.Natural Gas,35025
Virginia,1973,Consumption.Commercial.Natural Gas,38537
Virginia,1974,Consumption.Commercial.Natural Gas,36042
Virginia,1975,Consumption.Commercial.Natural Gas,32962
Virginia,1976,Consumption.Commercial.Natural Gas,35540
Virginia,1977,Consumption.Commercial.Natural Gas,35422
Virginia,1978,Consumption.Commercial.Natural Gas,43896
Virginia,1979,Consumption.Commercial.Natural Gas,34599
Virginia,1980,Consumption.Commercial.Natural Gas,39033
