State,Year,ConsumptionType,ConsumptionValue
Mississippi,1969,Consumption.Industrial.Geothermal,0
Mississippi,1970,Consumption.Industrial.Geothermal,0
Mississippi,1971,Consumption.Industrial.Geothermal,0
Mississippi,1972,Consumption.Industrial.Geothermal,0
Mississippi,1973,Consumption.Industrial.Geothermal,0
Mississippi,1974,Consumption.Industrial.Geothermal,0
Mississippi,1975,Consumption.Industrial.Geothermal,0
Mississippi,1976,Consumption.Industrial.Geothermal,0
Mississippi,1977,Consumption.Industrial.Geothermal,0
Mississippi,1978,Consumption.Industrial.Geothermal,0
Mississippi,1979,Consumption.Industrial.Geothermal,0
Mississippi,1980,Consumption.Industrial.Geothermal,0
Mississippi,1981,Consumption.Industrial.Geothermal,0
Mississippi,1982,Consumption.Industrial.Geothermal,0
Mississippi,1983,Consumption.Industrial.Geothermal,0
Mississippi,1984,Consumption.Industrial.Geothermal,0
Mississippi,1985,Consumption.Industrial.Geothermal,0
Mississippi,1986,Consumption.Industrial.Geothermal,0
Mississippi,1987,Consumption.Industrial.Geothermal,0
Mississippi,1988,Consumption.Industrial.Geothermal,0
Mississippi,1989,Consumption.Industrial.Geothermal,0
Mississippi,1990,Consumption.Industrial.Geothermal,0
Mississippi,1991,Consumption.Industrial.Geothermal,0
Mississippi,1992,Consumption.Industrial.Geothermal,0
Mississippi,1993,Consumption.Industrial.Geothermal,0
Mississippi,1994,Consumption.Industrial.Geothermal,0
Mississippi,1995,Consumption.Industrial.Geothermal,0
Mississippi,1996,Consumption.Industrial.Geothermal,0
Mississippi,1997,Consumption.Industrial.Geothermal,0
Mississippi,1998,Consumption.Industrial.Geothermal,0
Mississippi,1999,Consumption.Industrial.Geothermal,42
Mississippi,2000,Consumption.Industrial.Geothermal,42
Mississippi,2001,Consumption.Industrial.Geothermal,42
Mississippi,2002,Consumption.Industrial.Geothermal,42
Mississippi,2003,Consumption.Industrial.Geothermal,30
Mississippi,2004,Consumption.Industrial.Geothermal,33
Mississippi,2005,Consumption.Industrial.Geothermal,37
Mississippi,2006,Consumption.Industrial.Geothermal,38
Mississippi,2007,Consumption.Industrial.Geothermal,41
Mississippi,2008,Consumption.Industrial.Geothermal,49
Mississippi,2009,Consumption.Industrial.Geothermal,41
Mississippi,2010,Consumption.Industrial.Geothermal,42
Mississippi,2011,Consumption.Industrial.Geothermal,42
Mississippi,2012,Consumption.Industrial.Geothermal,42
Mississippi,2013,Consumption.Industrial.Geothermal,42
Mississippi,2014,Consumption.Industrial.Geothermal,42
Mississippi,2015,Consumption.Industrial.Geothermal,42
Mississippi,2016,Consumption.Industrial.Geothermal,42
Mississippi,2017,Consumption.Industrial.Geothermal,42
Mississippi,2018,Consumption.Industrial.Geothermal,42
Mississippi,2019,Consumption.Industrial.Geothermal,42
Montana,1960,Consumption.Industrial.Geothermal,0
Montana,1961,Consumption.Industrial.Geothermal,0
Montana,1962,Consumption.Industrial.Geothermal,0
Montana,1963,Consumption.Industrial.Geothermal,0
Montana,1964,Consumption.Industrial.Geothermal,0
Montana,1965,Consumption.Industrial.Geothermal,0
Montana,1966,Consumption.Industrial.Geothermal,0
Montana,1967,Consumption.Industrial.Geothermal,0
Montana,1968,Consumption.Industrial.Geothermal,0
Montana,1969,Consumption.Industrial.Geothermal,0
Montana,1970,Consumption.Industrial.Geothermal,0
Montana,1971,Consumption.Industrial.Geothermal,0
Montana,1972,Consumption.Industrial.Geothermal,0
Montana,1973,Consumption.Industrial.Geothermal,0
Montana,1974,Consumption.Industrial.Geothermal,0
Montana,1975,Consumption.Industrial.Geothermal,0
Montana,1976,Consumption.Industrial.Geothermal,0
Montana,1977,Consumption.Industrial.Geothermal,0
Montana,1978,Consumption.Industrial.Geothermal,0
Montana,1979,Consumption.Industrial.Geothermal,0
Montana,1980,Consumption.Industrial.Geothermal,0
Montana,1981,Consumption.Industrial.Geothermal,0
Montana,1982,Consumption.Industrial.Geothermal,0
Montana,1983,Consumption.Industrial.Geothermal,0
Montana,1984,Consumption.Industrial.Geothermal,0
Montana,1985,Consumption.Industrial.Geothermal,0
Montana,1986,Consumption.Industrial.Geothermal,0
Montana,1987,Consumption.Industrial.Geothermal,0
Montana,1988,Consumption.Industrial.Geothermal,0
Montana,1989,Consumption.Industrial.Geothermal,35
Montana,1990,Consumption.Industrial.Geothermal,35
Montana,1991,Consumption.Industrial.Geothermal,35
Montana,1992,Consumption.Industrial.Geothermal,35
Montana,1993,Consumption.Industrial.Geothermal,35
Montana,1994,Consumption.Industrial.Geothermal,35
Montana,1995,Consumption.Industrial.Geothermal,35
Montana,1996,Consumption.Industrial.Geothermal,35
Montana,1997,Consumption.Industrial.Geothermal,35
Montana,1998,Consumption.Industrial.Geothermal,35
Montana,1999,Consumption.Industrial.Geothermal,70
Montana,2000,Consumption.Industrial.Geothermal,70
Montana,2001,Consumption.Industrial.Geothermal,70
Montana,2002,Consumption.Industrial.Geothermal,70
Montana,2003,Consumption.Industrial.Geothermal,50
Montana,2004,Consumption.Industrial.Geothermal,55
Montana,2005,Consumption.Industrial.Geothermal,63
Montana,2006,Consumption.Industrial.Geothermal,64
Montana,2007,Consumption.Industrial.Geothermal,69
Montana,2008,Consumption.Industrial.Geothermal,82
Montana,2009,Consumption.Industrial.Geothermal,69
Montana,2010,Consumption.Industrial.Geothermal,71
Montana,2011,Consumption.Industrial.Geothermal,71
Montana,2012,Consumption.Industrial.Geothermal,70
Montana,2013,Consumption.Industrial.Geothermal,70
Montana,2014,Consumption.Industrial.Geothermal,70
Montana,2015,Consumption.Industrial.Geothermal,70
Montana,2016,Consumption.Industrial.Geothermal,70
Montana,2017,Consumption.Industrial.Geothermal,70
Montana,2018,Consumption.Industrial.Geothermal,70
Montana,2019,Consumption.Industrial.Geothermal,70
North Carolina,1960,Consumption.Industrial.Geothermal,0
North Carolina,1961,Consumption.Industrial.Geothermal,0
North Carolina,1962,Consumption.Industrial.Geothermal,0
North Carolina,1963,Consumption.Industrial.Geothermal,0
North Carolina,1964,Consumption.Industrial.Geothermal,0
North Carolina,1965,Consumption.Industrial.Geothermal,0
North Carolina,1966,Consumption.Industrial.Geothermal,0
North Carolina,1967,Consumption.Industrial.Geothermal,0
North Carolina,1968,Consumption.Industrial.Geothermal,0
North Carolina,1969,Consumption.Industrial.Geothermal,0
North Carolina,1970,Consumption.Industrial.Geothermal,0
North Carolina,1971,Consumption.Industrial.Geothermal,0
North Carolina,1972,Consumption.Industrial.Geothermal,0
North Carolina,1973,Consumption.Industrial.Geothermal,0
North Carolina,1974,Consumption.Industrial.Geothermal,0
North Carolina,1975,Consumption.Industrial.Geothermal,0
North Carolina,1976,Consumption.Industrial.Geothermal,0
North Carolina,1977,Consumption.Industrial.Geothermal,0
North Carolina,1978,Consumption.Industrial.Geothermal,0
North Carolina,1979,Consumption.Industrial.Geothermal,0
North Carolina,1980,Consumption.Industrial.Geothermal,0
North Carolina,1981,Consumption.Industrial.Geothermal,0
North Carolina,1982,Consumption.Industrial.Geothermal,0
North Carolina,1983,Consumption.Industrial.Geothermal,0
North Carolina,1984,Consumption.Industrial.Geothermal,0
North Carolina,1985,Consumption.Industrial.Geothermal,0
North Carolina,1986,Consumption.Industrial.Geothermal,0
North Carolina,1987,Consumption.Industrial.Geothermal,0
North Carolina,1988,Consumption.Industrial.Geothermal,0
North Carolina,1989,Consumption.Industrial.Geothermal,0
North Carolina,1990,Consumption.Industrial.Geothermal,0
North Carolina,1991,Consumption.Industrial.Geothermal,0
North Carolina,1992,Consumption.Industrial.Geothermal,0
North Carolina,1993,Consumption.Industrial.Geothermal,0
North Carolina,1994,Consumption.Industrial.Geothermal,0
North Carolina,1995,Consumption.Industrial.Geothermal,0
North Carolina,1996,Consumption.Industrial.Geothermal,0
North Carolina,1997,Consumption.Industrial.Geothermal,0
North Carolina,1998,Consumption.Industrial.Geothermal,0
North Carolina,1999,Consumption.Industrial.Geothermal,0
North Carolina,2000,Consumption.Industrial.Geothermal,0
North Carolina,2001,Consumption.Industrial.Geothermal,0
North Carolina,2002,Consumption.Industrial.Geothermal,0
North Carolina,2003,Consumption.Industrial.Geothermal,0
North Carolina,2004,Consumption.Industrial.Geothermal,0
North Carolina,2005,Consumption.Industrial.Geothermal,0
North Carolina,2006,Consumption.Industrial.Geothermal,0
North Carolina,2007,Consumption.Industrial.Geothermal,0
North Carolina,2008,Consumption.Industrial.Geothermal,0
North Carolina,2009,Consumption.Industrial.Geothermal,0
North Carolina,2010,Consumption.Industrial.Geothermal,0
North Carolina,2011,Consumption.Industrial.Geothermal,0
North Carolina,2012,Consumption.Industrial.Geothermal,0
North Carolina,2013,Consumption.Industrial.Geothermal,0
North Carolina,2014,Consumption.Industrial.Geothermal,0
North Carolina,2015,Consumption.Industrial.Geothermal,0
North Carolina,2016,Consumption.Industrial.Geothermal,0
North Carolina,2017,Consumption.Industrial.Geothermal,0
North Carolina,2018,Consumption.Industrial.Geothermal,0
North Carolina,2019,Consumption.Industrial.Geothermal,0
North Dakota,1960,Consumption.Industrial.Geothermal,0
North Dakota,1961,Consumption.Industrial.Geothermal,0
North Dakota,1962,Consumption.Industrial.Geothermal,0
North Dakota,1963,Consumption.Industrial.Geothermal,0
North Dakota,1964,Consumption.Industrial.Geothermal,0
North Dakota,1965,Consumption.Industrial.Geothermal,0
North Dakota,1966,Consumption.Industrial.Geothermal,0
North Dakota,1967,Consumption.Industrial.Geothermal,0
North Dakota,1968,Consumption.Industrial.Geothermal,0
North Dakota,1969,Consumption.Industrial.Geothermal,0
North Dakota,1970,Consumption.Industrial.Geothermal,0
North Dakota,1971,Consumption.Industrial.Geothermal,0
North Dakota,1972,Consumption.Industrial.Geothermal,0
North Dakota,1973,Consumption.Industrial.Geothermal,0
North Dakota,1974,Consumption.Industrial.Geothermal,0
North Dakota,1975,Consumption.Industrial.Geothermal,0
North Dakota,1976,Consumption.Industrial.Geothermal,0
North Dakota,1977,Consumption.Industrial.Geothermal,0
North Dakota,1978,Consumption.Industrial.Geothermal,0
North Dakota,1979,Consumption.Industrial.Geothermal,0
North Dakota,1980,Consumption.Industrial.Geothermal,0
North Dakota,1981,Consumption.Industrial.Geothermal,0
North Dakota,1982,Consumption.Industrial.Geothermal,0
North Dakota,1983,Consumption.Industrial.Geothermal,0
North Dakota,1984,Consumption.Industrial.Geothermal,0
North Dakota,1985,Consumption.Industrial.Geothermal,0
North Dakota,1986,Consumption.Industrial.Geothermal,0
North Dakota,1987,Consumption.Industrial.Geothermal,0
North Dakota,1988,Consumption.Industrial.Geothermal,0
North Dakota,1989,Consumption.Industrial.Geothermal,0
North Dakota,1990,Consumption.Industrial.Geothermal,0
North Dakota,1991,Consumption.Industrial.Geothermal,0
North Dakota,1992,Consumption.Industrial.Geothermal,0
North Dakota,1993,Consumption.Industrial.Geothermal,0
North Dakota,1994,Consumption.Industrial.Geothermal,0
North Dakota,1995,Consumption.Industrial.Geothermal,0
North Dakota,1996,Consumption.Industrial.Geothermal,0
North Dakota,1997,Consumption.Industrial.Geothermal,0
North Dakota,1998,Consumption.Industrial.Geothermal,0
North Dakota,1999,Consumption.Industrial.Geothermal,0
North Dakota,2000,Consumption.Industrial.Geothermal,0
North Dakota,2001,Consumption.Industrial.Geothermal,0
North Dakota,2002,Consumption.Industrial.Geothermal,0
North Dakota,2003,Consumption.Industrial.Geothermal,0
North Dakota,2004,Consumption.Industrial.Geothermal,0
North Dakota,2005,Consumption.Industrial.Geothermal,0
North Dakota,2006,Consumption.Industrial.Geothermal,0
North Dakota,2007,Consumption.Industrial.Geothermal,0
North Dakota,2008,Consumption.Industrial.Geothermal,0
North Dakota,2009,Consumption.Industrial.Geothermal,0
North Dakota,2010,Consumption.Industrial.Geothermal,0
North Dakota,2011,Consumption.Industrial.Geothermal,0
North Dakota,2012,Consumption.Industrial.Geothermal,0
North Dakota,2013,Consumption.Industrial.Geothermal,0
North Dakota,2014,Consumption.Industrial.Geothermal,0
North Dakota,2015,Consumption.Industrial.Geothermal,0
North Dakota,2016,Consumption.Industrial.Geothermal,0
North Dakota,2017,Consumption.Industrial.Geothermal,0
North Dakota,2018,Consumption.Industrial.Geothermal,0
North Dakota,2019,Consumption.Industrial.Geothermal,0
Nebraska,1960,Consumption.Industrial.Geothermal,0
Nebraska,1961,Consumption.Industrial.Geothermal,0
Nebraska,1962,Consumption.Industrial.Geothermal,0
Nebraska,1963,Consumption.Industrial.Geothermal,0
Nebraska,1964,Consumption.Industrial.Geothermal,0
Nebraska,1965,Consumption.Industrial.Geothermal,0
Nebraska,1966,Consumption.Industrial.Geothermal,0
Nebraska,1967,Consumption.Industrial.Geothermal,0
Nebraska,1968,Consumption.Industrial.Geothermal,0
Nebraska,1969,Consumption.Industrial.Geothermal,0
Nebraska,1970,Consumption.Industrial.Geothermal,0
Nebraska,1971,Consumption.Industrial.Geothermal,0
Nebraska,1972,Consumption.Industrial.Geothermal,0
Nebraska,1973,Consumption.Industrial.Geothermal,0
Nebraska,1974,Consumption.Industrial.Geothermal,0
Nebraska,1975,Consumption.Industrial.Geothermal,0
Nebraska,1976,Consumption.Industrial.Geothermal,0
Nebraska,1977,Consumption.Industrial.Geothermal,0
Nebraska,1978,Consumption.Industrial.Geothermal,0
Nebraska,1979,Consumption.Industrial.Geothermal,0
Nebraska,1980,Consumption.Industrial.Geothermal,0
Nebraska,1981,Consumption.Industrial.Geothermal,0
Nebraska,1982,Consumption.Industrial.Geothermal,0
Nebraska,1983,Consumption.Industrial.Geothermal,0
Nebraska,1984,Consumption.Industrial.Geothermal,0
Nebraska,1985,Consumption.Industrial.Geothermal,0
Nebraska,1986,Consumption.Industrial.Geothermal,0
Nebraska,1987,Consumption.Industrial.Geothermal,0
Nebraska,1988,Consumption.Industrial.Geothermal,0
Nebraska,1989,Consumption.Industrial.Geothermal,0
Nebraska,1990,Consumption.Industrial.Geothermal,0
Nebraska,1991,Consumption.Industrial.Geothermal,0
Nebraska,1992,Consumption.Industrial.Geothermal,0
Nebraska,1993,Consumption.Industrial.Geothermal,0
Nebraska,1994,Consumption.Industrial.Geothermal,0
Nebraska,1995,Consumption.Industrial.Geothermal,0
Nebraska,1996,Consumption.Industrial.Geothermal,0
Nebraska,1997,Consumption.Industrial.Geothermal,0
Nebraska,1998,Consumption.Industrial.Geothermal,0
Nebraska,1999,Consumption.Industrial.Geothermal,0
Nebraska,2000,Consumption.Industrial.Geothermal,0
Nebraska,2001,Consumption.Industrial.Geothermal,0
Nebraska,2002,Consumption.Industrial.Geothermal,0
Nebraska,2003,Consumption.Industrial.Geothermal,0
Nebraska,2004,Consumption.Industrial.Geothermal,0
Nebraska,2005,Consumption.Industrial.Geothermal,0
Nebraska,2006,Consumption.Industrial.Geothermal,0
Nebraska,2007,Consumption.Industrial.Geothermal,0
Nebraska,2008,Consumption.Industrial.Geothermal,0
Nebraska,2009,Consumption.Industrial.Geothermal,0
Nebraska,2010,Consumption.Industrial.Geothermal,0
Nebraska,2011,Consumption.Industrial.Geothermal,0
Nebraska,2012,Consumption.Industrial.Geothermal,0
Nebraska,2013,Consumption.Industrial.Geothermal,0
Nebraska,2014,Consumption.Industrial.Geothermal,0
Nebraska,2015,Consumption.Industrial.Geothermal,0
Nebraska,2016,Consumption.Industrial.Geothermal,0
Nebraska,2017,Consumption.Industrial.Geothermal,0
Nebraska,2018,Consumption.Industrial.Geothermal,0
Nebraska,2019,Consumption.Industrial.Geothermal,0
New Hampshire,1960,Consumption.Industrial.Geothermal,0
New Hampshire,1961,Consumption.Industrial.Geothermal,0
New Hampshire,1962,Consumption.Industrial.Geothermal,0
New Hampshire,1963,Consumption.Industrial.Geothermal,0
New Hampshire,1964,Consumption.Industrial.Geothermal,0
New Hampshire,1965,Consumption.Industrial.Geothermal,0
New Hampshire,1966,Consumption.Industrial.Geothermal,0
New Hampshire,1967,Consumption.Industrial.Geothermal,0
New Hampshire,1968,Consumption.Industrial.Geothermal,0
New Hampshire,1969,Consumption.Industrial.Geothermal,0
New Hampshire,1970,Consumption.Industrial.Geothermal,0
New Hampshire,1971,Consumption.Industrial.Geothermal,0
New Hampshire,1972,Consumption.Industrial.Geothermal,0
New Hampshire,1973,Consumption.Industrial.Geothermal,0
New Hampshire,1974,Consumption.Industrial.Geothermal,0
New Hampshire,1975,Consumption.Industrial.Geothermal,0
New Hampshire,1976,Consumption.Industrial.Geothermal,0
New Hampshire,1977,Consumption.Industrial.Geothermal,0
New Hampshire,1978,Consumption.Industrial.Geothermal,0
New Hampshire,1979,Consumption.Industrial.Geothermal,0
New Hampshire,1980,Consumption.Industrial.Geothermal,0
New Hampshire,1981,Consumption.Industrial.Geothermal,0
New Hampshire,1982,Consumption.Industrial.Geothermal,0
New Hampshire,1983,Consumption.Industrial.Geothermal,0
New Hampshire,1984,Consumption.Industrial.Geothermal,0
New Hampshire,1985,Consumption.Industrial.Geothermal,0
New Hampshire,1986,Consumption.Industrial.Geothermal,0
New Hampshire,1987,Consumption.Industrial.Geothermal,0
New Hampshire,1988,Consumption.Industrial.Geothermal,0
New Hampshire,1989,Consumption.Industrial.Geothermal,0
New Hampshire,1990,Consumption.Industrial.Geothermal,0
New Hampshire,1991,Consumption.Industrial.Geothermal,0
New Hampshire,1992,Consumption.Industrial.Geothermal,0
New Hampshire,1993,Consumption.Industrial.Geothermal,0
New Hampshire,1994,Consumption.Industrial.Geothermal,0
New Hampshire,1995,Consumption.Industrial.Geothermal,0
New Hampshire,1996,Consumption.Industrial.Geothermal,0
New Hampshire,1997,Consumption.Industrial.Geothermal,0
New Hampshire,1998,Consumption.Industrial.Geothermal,0
New Hampshire,1999,Consumption.Industrial.Geothermal,0
New Hampshire,2000,Consumption.Industrial.Geothermal,0
New Hampshire,2001,Consumption.Industrial.Geothermal,0
New Hampshire,2002,Consumption.Industrial.Geothermal,0
New Hampshire,2003,Consumption.Industrial.Geothermal,0
New Hampshire,2004,Consumption.Industrial.Geothermal,0
New Hampshire,2005,Consumption.Industrial.Geothermal,0
New Hampshire,2006,Consumption.Industrial.Geothermal,0
New Hampshire,2007,Consumption.Industrial.Geothermal,0
New Hampshire,2008,Consumption.Industrial.Geothermal,0
New Hampshire,2009,Consumption.Industrial.Geothermal,0
New Hampshire,2010,Consumption.Industrial.Geothermal,0
New Hampshire,2011,Consumption.Industrial.Geothermal,0
New Hampshire,2012,Consumption.Industrial.Geothermal,0
New Hampshire,2013,Consumption.Industrial.Geothermal,0
New Hampshire,2014,Consumption.Industrial.Geothermal,0
New Hampshire,2015,Consumption.Industrial.Geothermal,0
New Hampshire,2016,Consumption.Industrial.Geothermal,0
New Hampshire,2017,Consumption.Industrial.Geothermal,0
New Hampshire,2018,Consumption.Industrial.Geothermal,0
New Hampshire,2019,Consumption.Industrial.Geothermal,0
New Jersey,1960,Consumption.Industrial.Geothermal,0
New Jersey,1961,Consumption.Industrial.Geothermal,0
New Jersey,1962,Consumption.Industrial.Geothermal,0
New Jersey,1963,Consumption.Industrial.Geothermal,0
New Jersey,1964,Consumption.Industrial.Geothermal,0
New Jersey,1965,Consumption.Industrial.Geothermal,0
New Jersey,1966,Consumption.Industrial.Geothermal,0
New Jersey,1967,Consumption.Industrial.Geothermal,0
New Jersey,1968,Consumption.Industrial.Geothermal,0
New Jersey,1969,Consumption.Industrial.Geothermal,0
New Jersey,1970,Consumption.Industrial.Geothermal,0
New Jersey,1971,Consumption.Industrial.Geothermal,0
New Jersey,1972,Consumption.Industrial.Geothermal,0
New Jersey,1973,Consumption.Industrial.Geothermal,0
New Jersey,1974,Consumption.Industrial.Geothermal,0
New Jersey,1975,Consumption.Industrial.Geothermal,0
New Jersey,1976,Consumption.Industrial.Geothermal,0
New Jersey,1977,Consumption.Industrial.Geothermal,0
New Jersey,1978,Consumption.Industrial.Geothermal,0
New Jersey,1979,Consumption.Industrial.Geothermal,0
New Jersey,1980,Consumption.Industrial.Geothermal,0
New Jersey,1981,Consumption.Industrial.Geothermal,0
New Jersey,1982,Consumption.Industrial.Geothermal,0
New Jersey,1983,Consumption.Industrial.Geothermal,0
New Jersey,1984,Consumption.Industrial.Geothermal,0
New Jersey,1985,Consumption.Industrial.Geothermal,0
New Jersey,1986,Consumption.Industrial.Geothermal,0
New Jersey,1987,Consumption.Industrial.Geothermal,0
New Jersey,1988,Consumption.Industrial.Geothermal,0
New Jersey,1989,Consumption.Industrial.Geothermal,0
New Jersey,1990,Consumption.Industrial.Geothermal,0
New Jersey,1991,Consumption.Industrial.Geothermal,0
New Jersey,1992,Consumption.Industrial.Geothermal,0
New Jersey,1993,Consumption.Industrial.Geothermal,0
New Jersey,1994,Consumption.Industrial.Geothermal,0
New Jersey,1995,Consumption.Industrial.Geothermal,0
New Jersey,1996,Consumption.Industrial.Geothermal,0
New Jersey,1997,Consumption.Industrial.Geothermal,0
New Jersey,1998,Consumption.Industrial.Geothermal,0
New Jersey,1999,Consumption.Industrial.Geothermal,0
New Jersey,2000,Consumption.Industrial.Geothermal,0
New Jersey,2001,Consumption.Industrial.Geothermal,0
New Jersey,2002,Consumption.Industrial.Geothermal,0
New Jersey,2003,Consumption.Industrial.Geothermal,0
New Jersey,2004,Consumption.Industrial.Geothermal,0
New Jersey,2005,Consumption.Industrial.Geothermal,0
New Jersey,2006,Consumption.Industrial.Geothermal,0
New Jersey,2007,Consumption.Industrial.Geothermal,0
New Jersey,2008,Consumption.Industrial.Geothermal,0
New Jersey,2009,Consumption.Industrial.Geothermal,0
New Jersey,2010,Consumption.Industrial.Geothermal,0
New Jersey,2011,Consumption.Industrial.Geothermal,0
New Jersey,2012,Consumption.Industrial.Geothermal,0
New Jersey,2013,Consumption.Industrial.Geothermal,0
New Jersey,2014,Consumption.Industrial.Geothermal,0
New Jersey,2015,Consumption.Industrial.Geothermal,0
New Jersey,2016,Consumption.Industrial.Geothermal,0
New Jersey,2017,Consumption.Industrial.Geothermal,0
New Jersey,2018,Consumption.Industrial.Geothermal,0
New Jersey,2019,Consumption.Industrial.Geothermal,0
New Mexico,1960,Consumption.Industrial.Geothermal,0
New Mexico,1961,Consumption.Industrial.Geothermal,0
New Mexico,1962,Consumption.Industrial.Geothermal,0
New Mexico,1963,Consumption.Industrial.Geothermal,0
New Mexico,1964,Consumption.Industrial.Geothermal,0
New Mexico,1965,Consumption.Industrial.Geothermal,0
New Mexico,1966,Consumption.Industrial.Geothermal,0
New Mexico,1967,Consumption.Industrial.Geothermal,0
New Mexico,1968,Consumption.Industrial.Geothermal,0
New Mexico,1969,Consumption.Industrial.Geothermal,0
New Mexico,1970,Consumption.Industrial.Geothermal,0
New Mexico,1971,Consumption.Industrial.Geothermal,0
New Mexico,1972,Consumption.Industrial.Geothermal,0
New Mexico,1973,Consumption.Industrial.Geothermal,0
New Mexico,1974,Consumption.Industrial.Geothermal,0
New Mexico,1975,Consumption.Industrial.Geothermal,0
New Mexico,1976,Consumption.Industrial.Geothermal,0
New Mexico,1977,Consumption.Industrial.Geothermal,0
New Mexico,1978,Consumption.Industrial.Geothermal,0
New Mexico,1979,Consumption.Industrial.Geothermal,0
New Mexico,1980,Consumption.Industrial.Geothermal,0
New Mexico,1981,Consumption.Industrial.Geothermal,0
New Mexico,1982,Consumption.Industrial.Geothermal,0
New Mexico,1983,Consumption.Industrial.Geothermal,0
New Mexico,1984,Consumption.Industrial.Geothermal,0
New Mexico,1985,Consumption.Industrial.Geothermal,0
New Mexico,1986,Consumption.Industrial.Geothermal,0
New Mexico,1987,Consumption.Industrial.Geothermal,0
New Mexico,1988,Consumption.Industrial.Geothermal,0
New Mexico,1989,Consumption.Industrial.Geothermal,65
New Mexico,1990,Consumption.Industrial.Geothermal,68
New Mexico,1991,Consumption.Industrial.Geothermal,72
New Mexico,1992,Consumption.Industrial.Geothermal,76
New Mexico,1993,Consumption.Industrial.Geothermal,79
New Mexico,1994,Consumption.Industrial.Geothermal,95
New Mexico,1995,Consumption.Industrial.Geothermal,113
New Mexico,1996,Consumption.Industrial.Geothermal,113
New Mexico,1997,Consumption.Industrial.Geothermal,130
New Mexico,1998,Consumption.Industrial.Geothermal,130
New Mexico,1999,Consumption.Industrial.Geothermal,559
New Mexico,2000,Consumption.Industrial.Geothermal,600
New Mexico,2001,Consumption.Industrial.Geothermal,650
New Mexico,2002,Consumption.Industrial.Geothermal,660
New Mexico,2003,Consumption.Industrial.Geothermal,469
New Mexico,2004,Consumption.Industrial.Geothermal,524
New Mexico,2005,Consumption.Industrial.Geothermal,593
New Mexico,2006,Consumption.Industrial.Geothermal,607
New Mexico,2007,Consumption.Industrial.Geothermal,648
New Mexico,2008,Consumption.Industrial.Geothermal,283
New Mexico,2009,Consumption.Industrial.Geothermal,238
New Mexico,2010,Consumption.Industrial.Geothermal,243
New Mexico,2011,Consumption.Industrial.Geothermal,243
New Mexico,2012,Consumption.Industrial.Geothermal,241
New Mexico,2013,Consumption.Industrial.Geothermal,241
New Mexico,2014,Consumption.Industrial.Geothermal,241
New Mexico,2015,Consumption.Industrial.Geothermal,241
New Mexico,2016,Consumption.Industrial.Geothermal,241
New Mexico,2017,Consumption.Industrial.Geothermal,241
New Mexico,2018,Consumption.Industrial.Geothermal,241
New Mexico,2019,Consumption.Industrial.Geothermal,241
Nevada,1960,Consumption.Industrial.Geothermal,0
Nevada,1961,Consumption.Industrial.Geothermal,0
Nevada,1962,Consumption.Industrial.Geothermal,0
Nevada,1963,Consumption.Industrial.Geothermal,0
Nevada,1964,Consumption.Industrial.Geothermal,0
Nevada,1965,Consumption.Industrial.Geothermal,0
Nevada,1966,Consumption.Industrial.Geothermal,0
Nevada,1967,Consumption.Industrial.Geothermal,0
Nevada,1968,Consumption.Industrial.Geothermal,0
Nevada,1969,Consumption.Industrial.Geothermal,0
Nevada,1970,Consumption.Industrial.Geothermal,0
Nevada,1971,Consumption.Industrial.Geothermal,0
Nevada,1972,Consumption.Industrial.Geothermal,0
Nevada,1973,Consumption.Industrial.Geothermal,0
Nevada,1974,Consumption.Industrial.Geothermal,0
Nevada,1975,Consumption.Industrial.Geothermal,0
Nevada,1976,Consumption.Industrial.Geothermal,0
Nevada,1977,Consumption.Industrial.Geothermal,0
Nevada,1978,Consumption.Industrial.Geothermal,0
Nevada,1979,Consumption.Industrial.Geothermal,0
Nevada,1980,Consumption.Industrial.Geothermal,0
Nevada,1981,Consumption.Industrial.Geothermal,0
Nevada,1982,Consumption.Industrial.Geothermal,0
Nevada,1983,Consumption.Industrial.Geothermal,0
Nevada,1984,Consumption.Industrial.Geothermal,0
Nevada,1985,Consumption.Industrial.Geothermal,0
Nevada,1986,Consumption.Industrial.Geothermal,0
Nevada,1987,Consumption.Industrial.Geothermal,0
Nevada,1988,Consumption.Industrial.Geothermal,0
Nevada,1989,Consumption.Industrial.Geothermal,206
Nevada,1990,Consumption.Industrial.Geothermal,235
Nevada,1991,Consumption.Industrial.Geothermal,267
Nevada,1992,Consumption.Industrial.Geothermal,299
Nevada,1993,Consumption.Industrial.Geothermal,327
Nevada,1994,Consumption.Industrial.Geothermal,406
Nevada,1995,Consumption.Industrial.Geothermal,356
Nevada,1996,Consumption.Industrial.Geothermal,306
Nevada,1997,Consumption.Industrial.Geothermal,256
Nevada,1998,Consumption.Industrial.Geothermal,206
Nevada,1999,Consumption.Industrial.Geothermal,409
Nevada,2000,Consumption.Industrial.Geothermal,409
Nevada,2001,Consumption.Industrial.Geothermal,420
Nevada,2002,Consumption.Industrial.Geothermal,420
Nevada,2003,Consumption.Industrial.Geothermal,298
Nevada,2004,Consumption.Industrial.Geothermal,333
Nevada,2005,Consumption.Industrial.Geothermal,377
Nevada,2006,Consumption.Industrial.Geothermal,386
Nevada,2007,Consumption.Industrial.Geothermal,412
Nevada,2008,Consumption.Industrial.Geothermal,488
Nevada,2009,Consumption.Industrial.Geothermal,410
